datasetId,traitNameVerbatim
https://opentraits.org/datasets/amp,weigth at time 0
https://opentraits.org/datasets/amp,wet weight at t = 0
https://opentraits.org/datasets/amp,Wet weight at t=0 of tW data
https://opentraits.org/datasets/amp,wet weight at time zero in tW data
https://opentraits.org/datasets/amp,wet weight for TdW data
https://opentraits.org/datasets/amp,wet weight for TJO1 data
https://opentraits.org/datasets/amp,wet weight for TJO2 data
https://opentraits.org/datasets/amp,wet weight for TJO data
https://opentraits.org/datasets/amp,wet weight zt zero in tW and tW1 data
https://opentraits.org/datasets/amp,wieght at zero in tW data
https://opentraits.org/datasets/amp,yield of DNA on structure (g/g)
https://opentraits.org/datasets/amp,yield of N on biomass (g/g)
https://opentraits.org/datasets/amp,yield of RNA on biomass (g/g)
https://opentraits.org/datasets/amp,yield of silk on larval structure
https://opentraits.org/datasets/amp,yolk dry to wet mass ratio
https://opentraits.org/datasets/amp,yolk shape coefficient
https://opentraits.org/datasets/amp,zoom factor
https://opentraits.org/datasets/amp,zoom factor before start acceleration
https://opentraits.org/datasets/amp,zoom factor for cave morph
https://opentraits.org/datasets/amp,zoom factor for female for male
https://opentraits.org/datasets/amp,zoom factor for gray males
https://opentraits.org/datasets/amp,zoom factor for male
https://opentraits.org/datasets/amp,zoom factor; for male
https://opentraits.org/datasets/amp,zoom factor  for males
https://opentraits.org/datasets/amp,zoom factor for males
https://opentraits.org/datasets/amp,zoom factor for males after puberty
https://opentraits.org/datasets/amp,zoom factor for males before puberty
https://opentraits.org/datasets/amp,zoom factor for male toad
https://opentraits.org/datasets/amp,zoom factor for P.a.a.
https://opentraits.org/datasets/amp,zoom factor for polyps
https://opentraits.org/datasets/amp,zoom factor for race B
https://opentraits.org/datasets/amp,zoom factor for race CS
https://opentraits.org/datasets/amp,zoom factor for race CT
https://opentraits.org/datasets/amp,zoom factor for race G
https://opentraits.org/datasets/amp,zoom factor for race I
https://opentraits.org/datasets/amp,zoom factor for race L
https://opentraits.org/datasets/amp,zoom factor for race M
https://opentraits.org/datasets/amp,zoom factor for race N
https://opentraits.org/datasets/amp,zoom factor for race P
https://opentraits.org/datasets/amp,zoom factor for race S
https://opentraits.org/datasets/amp,zoom factor for race SB
https://opentraits.org/datasets/amp,zoom factor for tadpole
https://opentraits.org/datasets/amp,zoom factor for yellow males
https://opentraits.org/datasets/amp,zoom factor fro Amur subspecies
https://opentraits.org/datasets/amp,zoom factor (male)
https://opentraits.org/datasets/amp,zoom factor male
https://opentraits.org/datasets/amp,zoom factor males
https://opentraits.org/datasets/amp,zoom factor of NA population!
https://opentraits.org/datasets/amp,zoom  for males
https://opentraits.org/datasets/arthropod-species-traits,Body_Size
https://opentraits.org/datasets/arthropod-species-traits,Dispersal_ability
https://opentraits.org/datasets/arthropod-species-traits,Endophagous_lifestyle
https://opentraits.org/datasets/arthropod-species-traits,Feeding_guild
https://opentraits.org/datasets/arthropod-species-traits,Feeding_guild_short
https://opentraits.org/datasets/arthropod-species-traits,Feeding_mode
https://opentraits.org/datasets/arthropod-species-traits,Feeding_plant_part
https://opentraits.org/datasets/arthropod-species-traits,Feeding_specialization
https://opentraits.org/datasets/arthropod-species-traits,Feeding_tissue
https://opentraits.org/datasets/arthropod-species-traits,Stratum_use
https://opentraits.org/datasets/arthropod-species-traits,Stratum_use_short
https://opentraits.org/datasets/austraits,accessory_cost_fraction
https://opentraits.org/datasets/austraits,accessory_cost_mass
https://opentraits.org/datasets/austraits,bark_Al_per_dry_mass
https://opentraits.org/datasets/austraits,bark_ash_content_per_dry_mass
https://opentraits.org/datasets/austraits,bark_B_per_dry_mass
https://opentraits.org/datasets/austraits,bark_Ca_per_dry_mass
https://opentraits.org/datasets/austraits,bark_cellulose_per_dry_mass
https://opentraits.org/datasets/austraits,bark_C_per_dry_mass
https://opentraits.org/datasets/austraits,bark_Cu_per_dry_mass
https://opentraits.org/datasets/austraits,bark_delta13C
https://opentraits.org/datasets/austraits,bark_delta15N
https://opentraits.org/datasets/austraits,bark_density
https://opentraits.org/datasets/austraits,bark_Fe_per_dry_mass
https://opentraits.org/datasets/austraits,bark_K_per_dry_mass
https://opentraits.org/datasets/austraits,bark_lignin_per_dry_mass
https://opentraits.org/datasets/austraits,bark_mass_area
https://opentraits.org/datasets/austraits,bark_Mg_per_dry_mass
https://opentraits.org/datasets/austraits,bark_Mn_per_dry_mass
https://opentraits.org/datasets/austraits,bark_morphology
https://opentraits.org/datasets/austraits,bark_Na_per_dry_mass
https://opentraits.org/datasets/austraits,bark_N_per_dry_mass
https://opentraits.org/datasets/austraits,bark_P_per_dry_mass
https://opentraits.org/datasets/austraits,bark_S_per_dry_mass
https://opentraits.org/datasets/austraits,bark_tannin_per_dry_mass
https://opentraits.org/datasets/austraits,bark_thickness
https://opentraits.org/datasets/austraits,bark_water_content_per_dry_mass
https://opentraits.org/datasets/austraits,bark_water_content_per_saturated_mass
https://opentraits.org/datasets/austraits,bark_Zn_per_dry_mass
https://opentraits.org/datasets/austraits,basal_diameter
https://opentraits.org/datasets/austraits,branch_mass_fraction
https://opentraits.org/datasets/austraits,bulk_modulus_of_elasticity
https://opentraits.org/datasets/austraits,ca
https://opentraits.org/datasets/austraits,calcicole_status
https://opentraits.org/datasets/austraits,carotenoid_per_area
https://opentraits.org/datasets/austraits,carotenoid_per_dry_mass
https://opentraits.org/datasets/austraits,cc
https://opentraits.org/datasets/austraits,cell_cross-sectional_area
https://opentraits.org/datasets/austraits,cell_epidermis_Ca_per_fresh_mass
https://opentraits.org/datasets/austraits,cell_epidermis_P_per_fresh_mass
https://opentraits.org/datasets/austraits,cell_hypodermis_Ca_per_fresh_mass
https://opentraits.org/datasets/austraits,cell_hypodermis_P_per_fresh_mass
https://opentraits.org/datasets/austraits,cell_internal_parenchyma_Ca_per_fresh_mass
https://opentraits.org/datasets/austraits,cell_internal_parenchyma_P_per_fresh_mass
https://opentraits.org/datasets/austraits,cell_palisade_mesophyll_Ca_per_fresh_mass
https://opentraits.org/datasets/austraits,cell_palisade_mesophyll_P_per_fresh_mass
https://opentraits.org/datasets/austraits,cell_rubisco_concentration
https://opentraits.org/datasets/austraits,cell_rubisco_N_per_total_N
https://opentraits.org/datasets/austraits,cell_sclerenchyma_Ca_per_fresh_mass
https://opentraits.org/datasets/austraits,cell_sclerenchyma_P_per_fresh_mass
https://opentraits.org/datasets/austraits,cell_spongy_mesophyll_Ca_per_fresh_mass
https://opentraits.org/datasets/austraits,cell_spongy_mesophyll_P_per_fresh_mass
https://opentraits.org/datasets/austraits,cell_thylakoid_N_per_total_N
https://opentraits.org/datasets/austraits,chlorophyll_A_B_ratio
https://opentraits.org/datasets/austraits,chlorophyll_A_per_area
https://opentraits.org/datasets/austraits,chlorophyll_A_per_dry_mass
https://opentraits.org/datasets/austraits,chlorophyll_B_per_area
https://opentraits.org/datasets/austraits,chlorophyll_B_per_dry_mass
https://opentraits.org/datasets/austraits,chlorophyll_per_area
https://opentraits.org/datasets/austraits,chlorophyll_per_dry_mass
https://opentraits.org/datasets/austraits,ci_at_Amax
https://opentraits.org/datasets/austraits,ci_at_Asat
https://opentraits.org/datasets/austraits,ci_over_ca
https://opentraits.org/datasets/austraits,competitive_stratum
https://opentraits.org/datasets/austraits,cotyledon_function
https://opentraits.org/datasets/austraits,cotyledon_position
https://opentraits.org/datasets/austraits,cotyledon_type
https://opentraits.org/datasets/austraits,dead_wood_Ca_per_dry_mass
https://opentraits.org/datasets/austraits,dead_wood_K_per_dry_mass
https://opentraits.org/datasets/austraits,dead_wood_Mg_per_dry_mass
https://opentraits.org/datasets/austraits,dead_wood_Na_per_dry_mass
https://opentraits.org/datasets/austraits,dead_wood_N_per_dry_mass
https://opentraits.org/datasets/austraits,dead_wood_P_per_dry_mass
https://opentraits.org/datasets/austraits,diaspore_mass
https://opentraits.org/datasets/austraits,dispersal_appendage
https://opentraits.org/datasets/austraits,dispersal_syndrome
https://opentraits.org/datasets/austraits,dispersers
https://opentraits.org/datasets/austraits,dormancy_type
https://opentraits.org/datasets/austraits,embryo_colour
https://opentraits.org/datasets/austraits,epidermal_cell_density_abaxial
https://opentraits.org/datasets/austraits,epidermal_cell_density_adaxial
https://opentraits.org/datasets/austraits,epidermal_cell_density_both_sides
https://opentraits.org/datasets/austraits,epidermis_thickness
https://opentraits.org/datasets/austraits,epidermis_thickness_lower_leaf_surface
https://opentraits.org/datasets/austraits,epidermis_thickness_upper_leaf_surface
https://opentraits.org/datasets/austraits,establishment_light_environment_index
https://opentraits.org/datasets/austraits,fire_and_establishing
https://opentraits.org/datasets/austraits,fire_cued_seeding
https://opentraits.org/datasets/austraits,fire_flame_duration
https://opentraits.org/datasets/austraits,fire_fuel_bed_bulk_density
https://opentraits.org/datasets/austraits,fire_fuel_comsumption
https://opentraits.org/datasets/austraits,fire_rate_of_spread
https://opentraits.org/datasets/austraits,fire_response
https://opentraits.org/datasets/austraits,fire_response_detailed
https://opentraits.org/datasets/austraits,fire_response_juvenile
https://opentraits.org/datasets/austraits,fire_response_on_maturity
https://opentraits.org/datasets/austraits,fire_smoulder_duration
https://opentraits.org/datasets/austraits,fire_time_to_ignition
https://opentraits.org/datasets/austraits,fire_total_burn_duration
https://opentraits.org/datasets/austraits,flood_regime_classification
https://opentraits.org/datasets/austraits,flower_androecium_structural_merism
https://opentraits.org/datasets/austraits,flower_androecium_structural_phyllotaxis
https://opentraits.org/datasets/austraits,flower_androecium_structural_whorls_count
